unique_id,osmid,name,geometry,longitude,latitude,usage_count,POI_type,amenity
node/818639142,818639142,Ständige Vertretung,POINT (7.1224211 50.8786786),7.1224211,50.8786786,0,POI_food_drink,restaurant
node/818639200,818639200,Kamps,POINT (7.1221266 50.8777982),7.1221266,50.8777982,0,POI_food_drink,cafe
node/818639212,818639212,Starbucks,POINT (7.1221199 50.8776754),7.1221199,50.8776754,0,POI_food_drink,cafe
node/818639217,818639217,Goodman & Filippo,POINT (7.1218212 50.8776433),7.1218212,50.8776433,0,POI_food_drink,restaurant
node/818639219,818639219,Cafeterio,POINT (7.119356 50.880678),7.119356,50.880678,3539,POI_food_drink,cafe
node/818639224,818639224,McDonald's,POINT (7.120192 50.8802571),7.120192,50.8802571,316,POI_food_drink,fast_food
node/818639247,818639247,Burger King,POINT (7.1220288 50.8779097),7.1220288,50.8779097,0,POI_food_drink,fast_food
node/818639251,818639251,eathappy,POINT (7.1225361 50.8786701),7.1225361,50.8786701,0,POI_food_drink,restaurant
node/818666153,818666153,Lebanon Vitamin,POINT (6.9370129 50.9291232),6.9370129,50.9291232,12853,POI_food_drink,fast_food
node/818666166,818666166,Habibi,POINT (6.937757 50.9295527),6.937757,50.9295527,13274,POI_food_drink,fast_food
node/819377091,819377091,Subway,POINT (7.1188442 50.8811051),7.1188442,50.8811051,3541,POI_food_drink,fast_food
node/823682613,823682613,Limone,POINT (6.9239737 50.9466581),6.9239737,50.9466581,8654,POI_food_drink,restaurant
node/823682732,823682732,Sushi Ninja,POINT (6.923427 50.94687),6.923427,50.94687,8503,POI_food_drink,fast_food
node/823682739,823682739,Schwesterherz,POINT (6.9237618 50.9467348),6.9237618,50.9467348,8423,POI_food_drink,cafe
node/823682874,823682874,Hanoi 36,POINT (6.923529 50.9468081),6.923529,50.9468081,8427,POI_food_drink,restaurant
node/824229845,824229845,Distinto,POINT (6.8654532 50.9368915),6.8654532,50.9368915,1025,POI_food_drink,restaurant
node/826292828,826292828,Oruc Kebap,POINT (6.9384058 50.9288259),6.9384058,50.9288259,14158,POI_food_drink,fast_food
node/826292829,826292829,Kochsyndikat,POINT (6.9406426 50.9290867),6.9406426,50.9290867,13769,POI_food_drink,restaurant
node/826292837,826292837,The Black Sheep Irish Pub,POINT (6.9390639 50.928723),6.9390639,50.928723,14367,POI_food_drink,bar
node/835827437,835827437,Dellbrücker Schlemmer Hüssje,POINT (7.0701897 50.9791062),7.0701897,50.9791062,0,POI_food_drink,pub
node/836340622,836340622,Bierhaus am Rhein,POINT (6.9623696 50.9379875),6.9623696,50.9379875,7020,POI_food_drink,restaurant
node/836346345,836346345,Vetrina Toscana,POINT (6.9382707 50.9342845),6.9382707,50.9342845,17186,POI_food_drink,restaurant
node/836676473,836676473,Tom Yam Gung,POINT (6.9370075 50.9286418),6.9370075,50.9286418,12757,POI_food_drink,fast_food
node/837941826,837941826,Ginger,POINT (6.9457842 50.9411219),6.9457842,50.9411219,10841,POI_food_drink,restaurant
node/843192900,843192900,Brauhaus im Roten Ochsen,POINT (6.9626452 50.9346485),6.9626452,50.9346485,10314,POI_food_drink,restaurant
node/846343827,846343827,Pizza&Caffé,POINT (6.9253186 50.951574),6.9253186,50.951574,5515,POI_food_drink,fast_food
node/846980627,846980627,"Cafeteria ""Auszeit""",POINT (6.8686525 50.9354727),6.8686525,50.9354727,1513,POI_food_drink,cafe
node/847541771,847541771,Gaststätte Gronau,POINT (7.0305217 50.9401019),7.0305217,50.9401019,459,POI_food_drink,pub
node/847541787,847541787,Goldener Pflug,POINT (7.0490213 50.9430328),7.0490213,50.9430328,1,POI_food_drink,restaurant
node/847541808,847541808,Evia,POINT (7.0503691 50.942802),7.0503691,50.942802,1,POI_food_drink,restaurant
node/847541809,847541809,Konditorei Klüppelberg,POINT (7.0304002 50.9401049),7.0304002,50.9401049,481,POI_food_drink,cafe
node/849724556,849724556,Soylent Green,POINT (6.9391708 50.9287379),6.9391708,50.9287379,14451,POI_food_drink,bar
node/849724586,849724586,Shooter Stars,POINT (6.9405396 50.9289154),6.9405396,50.9289154,14332,POI_food_drink,bar
node/860287097,860287097,Baskent Imbiss,POINT (7.0557648 50.8830135),7.0557648,50.8830135,255,POI_food_drink,restaurant
node/861410587,861410587,Ristaurante Pinocchio,POINT (6.9385083 50.94624),6.9385083,50.94624,4679,POI_food_drink,restaurant
node/877664696,877664696,Nox,POINT (6.9398133 50.9283919),6.9398133,50.9283919,14261,POI_food_drink,pub
node/882379601,882379601,Im Leuchtturm,POINT (6.945296 50.93318),6.945296,50.93318,7667,POI_food_drink,pub
node/885582260,885582260,menz' Burger,POINT (6.9528705 50.9504067),6.9528705,50.9504067,9459,POI_food_drink,restaurant
node/888419043,888419043,e bom!,POINT (6.9251516 50.9181116),6.9251516,50.9181116,7236,POI_food_drink,cafe
node/893083740,893083740,Le Bistrot 99,POINT (6.8625353 50.9379702),6.8625353,50.9379702,736,POI_food_drink,cafe
node/894361050,894361050,My Greek,POINT (7.0855652 50.9222598),7.0855652,50.9222598,0,POI_food_drink,fast_food
node/894361113,894361113,Chok Dee,POINT (7.092165 50.921117),7.092165,50.921117,0,POI_food_drink,fast_food
node/894503553,894503553,Don Quijote,POINT (6.938489 50.9376593),6.938489,50.9376593,20926,POI_food_drink,restaurant
node/894503662,894503662,Steakhaus Colina,POINT (6.9377709 50.9369777),6.9377709,50.9369777,21679,POI_food_drink,restaurant
node/897594972,897594972,Little Nonna,POINT (6.9373077 50.9366563),6.9373077,50.9366563,21372,POI_food_drink,restaurant
node/897594974,897594974,Rotana,POINT (6.9381478 50.9371049),6.9381478,50.9371049,21920,POI_food_drink,pub
node/903968348,903968348,Vingster Pohl,POINT (7.0200007 50.9322765),7.0200007,50.9322765,954,POI_food_drink,pub
node/905142244,905142244,Mai Minh,POINT (6.9574561 50.9361509),6.9574561,50.9361509,15899,POI_food_drink,fast_food
node/905203402,905203402,Helal,POINT (7.0188738 50.933355),7.0188738,50.933355,972,POI_food_drink,fast_food
node/905219591,905219591,Pizza Palast,POINT (7.0184414 50.9332514),7.0184414,50.9332514,922,POI_food_drink,fast_food
node/905381517,905381517,Rather Weinkeller,POINT (7.0863947 50.9221063),7.0863947,50.9221063,0,POI_food_drink,restaurant
node/909325889,909325889,Bombay Palace,POINT (6.9465025 50.928627),6.9465025,50.928627,6980,POI_food_drink,restaurant
node/912040148,912040148,Cafe Restaurant Möller,POINT (6.987149 50.9223495),6.987149,50.9223495,1986,POI_food_drink,restaurant
node/919586315,919586315,Joode Lade,POINT (6.934632 50.9332942),6.934632,50.9332942,12358,POI_food_drink,pub
node/919586318,919586318,Buskers,POINT (6.9382783 50.9321521),6.9382783,50.9321521,14019,POI_food_drink,pub
node/922690408,922690408,Lichterfeld,POINT (6.9092989 50.9485366),6.9092989,50.9485366,4599,POI_food_drink,restaurant
node/937529177,937529177,Iron,POINT (6.9411509 50.9347392),6.9411509,50.9347392,16067,POI_food_drink,bar
node/937530545,937530545,Die Mumu,POINT (6.9408009 50.9347391),6.9408009,50.9347391,16415,POI_food_drink,bar
node/937535734,937535734,anyway,POINT (6.9380905 50.9419605),6.9380905,50.9419605,14158,POI_food_drink,cafe
node/938889590,938889590,Champanja,POINT (6.9403622 50.9343845),6.9403622,50.9343845,16262,POI_food_drink,pub
node/938889650,938889650,ix-bar,POINT (6.9407671 50.9344799),6.9407671,50.9344799,15852,POI_food_drink,bar
node/940040784,940040784,Ballucci,POINT (6.9551004 50.9424021),6.9551004,50.9424021,13653,POI_food_drink,cafe
node/940040835,940040835,Fortuna House,POINT (6.955314 50.9421931),6.955314,50.9421931,13938,POI_food_drink,restaurant
node/940040860,940040860,Yo (European),POINT (6.9554188 50.9421048),6.9554188,50.9421048,14167,POI_food_drink,pub
node/942678109,942678109,barlounge40,POINT (6.9375647 50.9380462),6.9375647,50.9380462,19794,POI_food_drink,bar
node/942678229,942678229,Bali,POINT (6.9350983 50.9385677),6.9350983,50.9385677,15266,POI_food_drink,restaurant
node/942692370,942692370,Skweeze,POINT (6.9393743 50.939308),6.9393743,50.939308,19014,POI_food_drink,bar
node/942692484,942692484,Klapsmühle,POINT (6.9393918 50.9391845),6.9393918,50.9391845,19510,POI_food_drink,bar
node/942692527,942692527,einundfünfzig,POINT (6.93952 50.939649),6.93952,50.939649,18087,POI_food_drink,bar
node/942692664,942692664,Döner House,POINT (6.9393803 50.9393742),6.9393803,50.9393742,18755,POI_food_drink,fast_food
node/945102290,945102290,Viet Village,POINT (6.9414416 50.9301451),6.9414416,50.9301451,12449,POI_food_drink,restaurant
node/946782895,946782895,Speed Bar,POINT (6.9866391 50.9483916),6.9866391,50.9483916,2469,POI_food_drink,fast_food
node/954727799,954727799,Al Solito Posto,POINT (7.000513 50.9317546),7.000513,50.9317546,1896,POI_food_drink,restaurant
node/956085849,956085849,Internetcafe Karadeniz,POINT (6.9770451 50.9655388),6.9770451,50.9655388,2572,POI_food_drink,cafe
node/956176399,956176399,Em jemödliche Eck,POINT (6.9765255 50.9663503),6.9765255,50.9663503,2789,POI_food_drink,pub
node/960111956,960111956,La Difference,POINT (6.9545117 50.9499838),6.9545117,50.9499838,11875,POI_food_drink,restaurant
node/960111957,960111957,Durst,POINT (6.9533003 50.9488481),6.9533003,50.9488481,10741,POI_food_drink,pub
node/960116360,960116360,Moissonnier,POINT (6.9523118 50.9507713),6.9523118,50.9507713,8288,POI_food_drink,restaurant
node/960117039,960117039,Elektra,POINT (6.9553462 50.9491249),6.9553462,50.9491249,11653,POI_food_drink,pub
node/960118095,960118095,Cafe Schmitz,POINT (6.9550046 50.949695),6.9550046,50.949695,11802,POI_food_drink,cafe
node/960118168,960118168,Em Kölsche Boor,POINT (6.956675 50.948791),6.956675,50.948791,10406,POI_food_drink,restaurant
node/960119125,960119125,Eigelsteyn,POINT (6.9564995 50.9495004),6.9564995,50.9495004,11088,POI_food_drink,restaurant
node/960119259,960119259,Cafe Extrablatt,POINT (6.956184 50.949362),6.956184,50.949362,11376,POI_food_drink,cafe
node/960162968,960162968,Kattwinkel,POINT (6.9577177 50.949459),6.9577177,50.949459,10175,POI_food_drink,pub
node/960164597,960164597,Max Stark,POINT (6.9617057 50.9491736),6.9617057,50.9491736,5672,POI_food_drink,restaurant
node/960166341,960166341,Viet Küche,POINT (6.9613931 50.9492029),6.9613931,50.9492029,5868,POI_food_drink,restaurant
node/960172033,960172033,San Remo,POINT (6.9534837 50.9489733),6.9534837,50.9489733,11103,POI_food_drink,restaurant
node/960172421,960172421,Klaaf,POINT (6.957178 50.949582),6.957178,50.949582,10941,POI_food_drink,cafe
node/960174717,960174717,Ristorante Riviera,POINT (6.9535528 50.9496381),6.9535528,50.9496381,11065,POI_food_drink,restaurant
node/960180509,960180509,Anno Pief,POINT (6.9560714 50.9483992),6.9560714,50.9483992,10087,POI_food_drink,pub
node/964735300,964735300,Holtmann's im Museum für Angewandte Kunst,POINT (6.9547573 50.9398891),6.9547573,50.9398891,15908,POI_food_drink,cafe
node/964861578,964861578,Celentano,POINT (6.9533679 50.9502816),6.9533679,50.9502816,10555,POI_food_drink,restaurant
node/964864196,964864196,Lo Sfizio,POINT (6.9557731 50.9503802),6.9557731,50.9503802,11536,POI_food_drink,restaurant
node/964875612,964875612,Zum Köbes,POINT (6.9621588 50.949337),6.9621588,50.949337,5508,POI_food_drink,pub
node/964881352,964881352,Dix,POINT (6.9667214 50.9558814),6.9667214,50.9558814,3004,POI_food_drink,restaurant
node/965840365,965840365,Weissenburg,POINT (6.9611075 50.9538244),6.9611075,50.9538244,5043,POI_food_drink,restaurant
node/967960781,967960781,Krämer,POINT (6.9970563 50.9304794),6.9970563,50.9304794,2419,POI_food_drink,restaurant
node/969944560,969944560,Pizza Pazza,POINT (6.9393492 50.9296732),6.9393492,50.9296732,14375,POI_food_drink,restaurant
node/969944899,969944899,Freddy Schilling,POINT (6.9381431 50.9287914),6.9381431,50.9287914,13900,POI_food_drink,fast_food
node/970774596,970774596,Carlos,POINT (6.9161757 50.9305027),6.9161757,50.9305027,6293,POI_food_drink,restaurant
node/975969911,975969911,Haus Müller,POINT (7.0001035 50.9291522),7.0001035,50.9291522,1613,POI_food_drink,restaurant
node/976649065,976649065,Pizza Time,POINT (6.9110251 50.9255145),6.9110251,50.9255145,4849,POI_food_drink,fast_food
node/976649075,976649075,Café Waschsalon 2,POINT (6.9269172 50.9238645),6.9269172,50.9238645,7024,POI_food_drink,restaurant
node/976649092,976649092,Zur kleinen Kneipe,POINT (6.9258885 50.9189848),6.9258885,50.9189848,6574,POI_food_drink,pub
node/976649099,976649099,Ludmanns,POINT (6.9238944 50.9231582),6.9238944,50.9231582,6925,POI_food_drink,restaurant
node/976649106,976649106,Gürtel Schänke,POINT (6.9112494 50.9252613),6.9112494,50.9252613,4735,POI_food_drink,pub
node/985923530,985923530,Museum,POINT (6.9396166 50.9297438),6.9396166,50.9297438,14500,POI_food_drink,bar
node/985923537,985923537,Gaststätte Dürr,POINT (6.9229315 50.9109971),6.9229315,50.9109971,3556,POI_food_drink,restaurant
node/990217365,990217365,Libresso,POINT (6.9484581 50.9339386),6.9484581,50.9339386,11193,POI_food_drink,cafe
node/990902437,990902437,Zur leckeren Pann,POINT (6.947807 50.9338517),6.947807,50.9338517,10755,POI_food_drink,restaurant
node/990902453,990902453,Thiebolds Eck,POINT (6.947903 50.9348469),6.947903,50.9348469,12338,POI_food_drink,pub
node/992860605,992860605,Beef Brothers,POINT (6.9370774 50.9365973),6.9370774,50.9365973,20979,POI_food_drink,fast_food
node/992862619,992862619,Flavour of India,POINT (6.9368483 50.9366028),6.9368483,50.9366028,20751,POI_food_drink,restaurant
node/993537204,993537204,Homar-Imbiss,POINT (7.018136 50.9324363),7.018136,50.9324363,832,POI_food_drink,fast_food
node/996396619,996396619,My Way,POINT (6.9074161 50.9368258),6.9074161,50.9368258,3255,POI_food_drink,pub
node/999159136,999159136,Pinocchio,POINT (6.942039 50.9319406),6.942039,50.9319406,10924,POI_food_drink,restaurant
node/999159150,999159150,Pizza Mista,POINT (6.9407775 50.9289457),6.9407775,50.9289457,13512,POI_food_drink,fast_food
node/1004021483,1004021483,Pausenbrot,POINT (6.9571662 50.9301),6.9571662,50.9301,7244,POI_food_drink,cafe
node/1004089692,1004089692,Tong Thai,POINT (6.9561247 50.9328907),6.9561247,50.9328907,10322,POI_food_drink,fast_food
node/1004089893,1004089893,Pizza Bolero,POINT (6.9559354 50.9328465),6.9559354,50.9328465,10086,POI_food_drink,fast_food
node/1010672372,1010672372,De.lite,POINT (6.932885 50.9379623),6.932885,50.9379623,11909,POI_food_drink,bar
node/1013141580,1013141580,cafecafe,POINT (6.9335867 50.9363731),6.9335867,50.9363731,13573,POI_food_drink,cafe
node/1016468855,1016468855,Sulla Terra,POINT (6.9325684 50.940353),6.9325684,50.940353,8130,POI_food_drink,restaurant
node/1018047304,1018047304,La Bamba,POINT (6.932372 50.936332),6.932372,50.936332,10850,POI_food_drink,restaurant
node/1020616638,1020616638,Quartier´s Bistro,POINT (6.9421577 50.9429346),6.9421577,50.9429346,12398,POI_food_drink,cafe
node/1020616644,1020616644,Romeo! Romeo!,POINT (6.941226 50.9429759),6.941226,50.9429759,12581,POI_food_drink,cafe
node/1020616675,1020616675,SushiOu,POINT (6.9429584 50.9443389),6.9429584,50.9443389,11290,POI_food_drink,restaurant
node/1023189954,1023189954,Steinmetzschänke,POINT (7.0085945 50.9426547),7.0085945,50.9426547,2581,POI_food_drink,pub
node/1023711210,1023711210,Glashaus,POINT (7.0093409 50.939228),7.0093409,50.939228,2542,POI_food_drink,restaurant
node/1023711242,1023711242,Snack Point,POINT (7.0093295 50.9397961),7.0093295,50.9397961,2703,POI_food_drink,fast_food
node/1024920153,1024920153,Cafe Bistro,POINT (7.0110244 50.9399571),7.0110244,50.9399571,2261,POI_food_drink,cafe
node/1024950550,1024950550,Margilem Cafe,POINT (7.0116807 50.939598),7.0116807,50.939598,2004,POI_food_drink,cafe
node/1024950567,1024950567,Zara Bistro,POINT (7.0129406 50.9397707),7.0129406,50.9397707,1425,POI_food_drink,cafe
node/1024995662,1024995662,Öz Eyvan Grill & Bäckerei,POINT (7.010594 50.940719),7.010594,50.940719,2350,POI_food_drink,fast_food
node/1025038963,1025038963,Serhat Grill (Türkische Spezialitäten),POINT (7.0077649 50.9398638),7.0077649,50.9398638,2583,POI_food_drink,fast_food
node/1025038969,1025038969,Steprath- klause,POINT (7.0076818 50.9399094),7.0076818,50.9399094,2599,POI_food_drink,restaurant
node/1025038980,1025038980,Cafe 18 (Cafe-Bistro),POINT (7.0076121 50.9399466),7.0076121,50.9399466,2659,POI_food_drink,cafe
node/1025197040,1025197040,CRUX,POINT (6.9576768 50.9288788),6.9576768,50.9288788,6792,POI_food_drink,cafe
node/1026139627,1026139627,Bon 'n Frietjes,POINT (6.9560989 50.9361737),6.9560989,50.9361737,13943,POI_food_drink,fast_food
node/1027900810,1027900810,Bonner Stübchen,POINT (6.9604505 50.9176265),6.9604505,50.9176265,7905,POI_food_drink,pub
node/1029611845,1029611845,meat.ing,POINT (6.956132 50.9333767),6.956132,50.9333767,11544,POI_food_drink,restaurant
node/1033499719,1033499719,Citilounge,POINT (6.945307 50.9483406),6.945307,50.9483406,7586,POI_food_drink,restaurant
node/1033499758,1033499758,,POINT (6.9454173 50.9481607),6.9454173,50.9481607,8115,POI_food_drink,restaurant
node/1033499764,1033499764,Freiraum,POINT (6.9454173 50.9483347),6.9454173,50.9483347,7630,POI_food_drink,cafe
node/1033499767,1033499767,Chuky's,POINT (6.9441302 50.9466958),6.9441302,50.9466958,11689,POI_food_drink,fast_food
node/1037519512,1037519512,Mc Lennon,POINT (6.9458754 50.9462578),6.9458754,50.9462578,11424,POI_food_drink,bar
node/1038105384,1038105384,Kornkammer,POINT (7.0082333 50.9391418),7.0082333,50.9391418,2435,POI_food_drink,pub
node/1038105391,1038105391,Pizzeria La Shani,POINT (7.0006331 50.9289057),7.0006331,50.9289057,1381,POI_food_drink,fast_food
node/1038602705,1038602705,Cingenem Travernasi,POINT (6.9992832 50.94054),6.9992832,50.94054,3309,POI_food_drink,pub
node/1038602739,1038602739,Kalker Klubbistro,POINT (6.9991316 50.9404796),6.9991316,50.9404796,3498,POI_food_drink,pub
node/1038672489,1038672489,BAP Mansour Restaurant,POINT (6.999834 50.9393304),6.999834,50.9393304,3552,POI_food_drink,restaurant
node/1038672507,1038672507,Pizzeria,POINT (7.0005232 50.9385914),7.0005232,50.9385914,3843,POI_food_drink,restaurant
node/1038675102,1038675102,Ludwig im Museum,POINT (6.9605322 50.9408758),6.9605322,50.9408758,9991,POI_food_drink,restaurant
node/1038738835,1038738835,Cafe und mehr,POINT (7.001263 50.9388722),7.001263,50.9388722,3844,POI_food_drink,cafe
node/1038738842,1038738842,Sofias Traverne,POINT (7.0010378 50.938992),7.0010378,50.938992,3889,POI_food_drink,pub
node/1039582577,1039582577,,POINT (7.0015903 50.9403375),7.0015903,50.9403375,3195,POI_food_drink,bar
node/1039582652,1039582652,Balik Kebap,POINT (7.0016702 50.9405544),7.0016702,50.9405544,2666,POI_food_drink,fast_food
node/1039582656,1039582656,,POINT (7.0013205 50.9397429),7.0013205,50.9397429,3359,POI_food_drink,pub
node/1039582685,1039582685,Im Kapitel,POINT (7.001564 50.9402913),7.001564,50.9402913,3238,POI_food_drink,pub
node/1039582695,1039582695,Bar La Perla,POINT (7.0012493 50.9394948),7.0012493,50.9394948,3491,POI_food_drink,restaurant
node/1039582726,1039582726,Yayla Grill,POINT (7.001404 50.9397859),7.001404,50.9397859,3369,POI_food_drink,fast_food
